ID,Age,Height,Weight,Sex,Total,Sport
8824,28,166.0,61.0,F,0,Hockey
8825,33,196.0,96.0,M,0,Water Polo
8826,31,194.0,93.0,M,0,Rowing
8827,37,198.0,99.0,M,0,Rowing
8828,31,191.0,110.0,M,0,Handball
8829,35,181.0,65.0,M,0,Athletics
8830,27,183.0,71.0,F,0,Rowing
8831,28,179.0,75.0,M,0,Athletics
8832,30,173.0,64.0,F,0,Football
8833,27,180.0,72.0,M,0,Sailing
8834,25,186.0,85.0,M,0,Rowing
8835,22,199.0,122.0,M,0,Athletics
8836,34,173.0,74.0,F,0,Hockey
8837,26,193.0,90.0,M,0,Swimming
8838,28,172.0,68.0,F,0,Tennis
8839,33,182.0,83.0,M,1,Canoe Slalom
8840,19,172.0,61.0,F,0,Football
8841,41,172.0,68.0,F,0,Sailing
8842,35,189.0,90.0,M,0,Swimming
8843,18,,,F,0,Athletics
8844,17,190.0,92.0,M,0,Archery
8845,25,190.0,92.0,M,0,Hockey
8846,23,158.0,50.0,F,0,Shooting
8847,32,190.0,94.0,M,0,Rowing
8848,19,158.0,,M,0,Boxing
8849,24,,,M,0,Athletics
8850,25,181.0,81.0,M,0,Football
8851,36,170.0,62.0,F,0,Tennis
8852,22,,,M,0,Rowing
8853,23,162.0,62.0,F,0,Tennis
8854,25,193.0,88.0,M,0,Swimming
8855,28,171.0,54.0,F,0,Athletics
8856,24,159.0,57.0,F,0,Diving
8857,28,177.0,62.0,F,0,Athletics
8858,17,,,M,0,Swimming
8859,33,175.0,64.0,M,0,Athletics
8860,31,168.0,59.0,F,0,Badminton
8861,35,162.0,57.0,F,0,Fencing
8862,19,187.0,79.0,M,0,Football
8863,27,165.0,100.0,F,1,Judo
8864,36,170.0,63.0,M,0,Equestrian
8865,27,153.0,63.0,F,0,Shooting
8866,30,183.0,65.0,F,0,Athletics
8867,20,153.0,,F,0,Gymnastics - Artistic
8868,20,190.0,72.0,M,0,Athletics
8869,24,197.0,92.0,M,0,Swimming
8870,24,180.0,78.0,M,0,Fencing
8871,22,200.0,93.0,M,0,Water Polo
8872,24,196.0,87.0,M,0,Volleyball
8873,21,167.0,,M,0,Boxing
8874,19,167.0,,M,0,Boxing
8875,21,180.0,90.0,M,0,Shooting
8876,28,178.0,,F,0,Handball
8877,32,202.0,98.0,M,0,Basketball
8878,26,189.0,78.0,M,0,Swimming
8879,25,182.0,82.0,M,1,Rowing
8880,23,167.0,50.0,F,0,Cycling - Track
8881,17,182.0,67.0,F,0,Swimming
8882,24,159.0,53.0,F,0,Athletics
8883,22,182.0,69.0,F,0,Water Polo
8884,24,182.0,69.0,M,0,Rowing
8885,23,168.0,70.0,F,0,Hockey
8886,22,170.0,,F,0,Synchronised Swimming
8887,20,198.0,89.0,M,3,Swimming
8888,24,180.0,80.0,F,0,Water Polo
8889,24,169.0,60.0,F,0,Athletics
8890,23,169.0,61.0,F,0,Swimming
8891,26,206.0,95.0,M,0,Basketball
8892,19,185.0,72.0,F,1,Fencing
8893,25,168.0,65.0,F,0,Water Polo
8894,31,171.0,62.0,F,0,Sailing
8895,29,164.0,52.0,F,0,Judo
8896,24,178.0,92.0,M,0,Cycling - Track
8897,22,162.0,55.0,F,0,Wrestling
8898,37,168.0,52.0,F,0,Cycling - Road
8899,21,175.0,56.0,F,0,Badminton
8900,34,172.0,62.0,F,0,Football
8901,22,182.0,82.0,M,0,Swimming
8902,27,163.0,,M,0,Boxing
8903,36,185.0,73.0,F,0,Rowing
8904,24,169.0,63.0,F,0,Football
8905,27,176.0,65.0,M,0,Athletics
8906,38,167.0,54.0,F,0,Cycling - Mountain Bike
8907,23,173.0,59.0,F,0,Athletics
8908,20,173.0,66.0,F,0,Swimming
8909,17,187.0,87.0,M,0,Rowing
8910,33,176.0,58.0,F,0,Athletics
8911,21,188.0,84.0,M,0,Swimming
8912,36,196.0,95.0,M,0,Volleyball
8913,27,181.0,,M,0,Boxing
8914,22,181.0,74.0,M,0,Football
8915,21,168.0,62.0,F,2,Swimming
8916,24,186.0,,M,0,Boxing
8917,24,169.0,57.0,M,0,Athletics
8918,23,,,M,0,Hockey
8919,28,187.0,85.0,M,0,Handball
8920,27,177.0,66.0,M,0,Triathlon
8921,32,198.0,101.0,M,0,Handball
8922,19,169.0,68.0,F,0,Athletics
8923,29,,,M,0,Swimming
8924,23,180.0,73.0,F,0,Swimming
8925,21,186.0,69.0,M,0,Equestrian
8926,29,166.0,61.0,F,0,Football
8927,30,172.0,72.0,F,0,Rowing
8928,22,175.0,67.0,M,0,Shooting
8929,31,188.0,116.0,M,0,Athletics
8930,18,154.0,,F,0,Gymnastics - Artistic
8931,21,192.0,85.0,M,0,Athletics
8932,33,202.0,104.0,M,0,Rowing
8933,27,184.0,75.0,M,0,Modern Pentathlon
8934,23,170.0,62.0,M,0,Hockey
8935,24,193.0,94.0,M,0,Rowing
8936,19,,,F,0,Athletics
8937,21,183.0,68.0,M,0,Athletics
8938,29,,,F,0,Archery
8939,43,170.0,83.0,M,0,Shooting
8940,26,178.0,,F,0,Synchronised Swimming
8941,25,171.0,57.0,F,0,Shooting
8942,21,177.0,57.0,F,0,Swimming
8943,28,178.0,75.0,M,0,Athletics
8944,29,199.0,93.0,M,1,Rowing
8945,24,182.0,65.0,F,0,Fencing
8946,18,165.0,58.0,F,0,Swimming
8947,20,178.0,69.0,M,0,Athletics
8948,30,186.0,96.0,M,0,Wrestling
8949,24,164.0,,F,0,Synchronised Swimming
8950,29,170.0,60.0,M,0,Athletics
8951,29,163.0,55.0,M,0,Wrestling
8952,26,180.0,75.0,M,0,Canoe Slalom
8953,25,193.0,84.0,F,0,Basketball
8954,31,183.0,158.0,M,0,Weightlifting
8955,25,163.0,65.0,F,0,Table Tennis
8956,24,175.0,,F,0,Synchronised Swimming
8957,29,175.0,71.0,F,0,Swimming
8958,27,160.0,69.0,M,0,Weightlifting
8959,30,161.0,52.0,F,0,Athletics
8960,29,196.0,95.0,M,0,Rowing
8961,29,188.0,86.0,M,0,Athletics
8962,22,174.0,,M,0,Gymnastics - Artistic
8963,27,178.0,68.0,M,0,Cycling - Road
8964,29,193.0,92.0,M,0,Canoe Sprint
8965,21,182.0,76.0,M,0,Handball
8966,21,175.0,,F,0,Taekwondo
8967,28,180.0,,M,0,Boxing
8968,30,164.0,59.0,F,0,Hockey
8969,28,182.0,74.0,M,0,Cycling - Track
8970,21,183.0,71.0,M,0,Swimming
8971,21,194.0,74.0,M,0,Swimming
8972,32,175.0,95.0,M,0,Cycling - Track
8973,27,184.0,71.0,M,0,Athletics
8974,19,195.0,93.0,M,0,Athletics
8975,30,195.0,98.0,M,0,Rowing
8976,24,170.0,61.0,M,0,Cycling - Road
8977,25,170.0,66.0,M,0,Judo
8978,21,162.0,,F,0,Gymnastics - Artistic
8979,21,159.0,52.0,F,1,Weightlifting
8980,26,163.0,56.0,F,0,Canoe Sprint
8981,31,174.0,67.0,M,0,Equestrian
8982,25,194.0,84.0,M,0,Sailing
8983,23,196.0,,M,0,Boxing
8984,20,170.0,61.0,F,0,Tennis
8985,29,170.0,70.0,F,0,Cycling - Track
8986,29,177.0,64.0,F,0,Athletics
8987,33,,,F,0,Equestrian
8988,33,190.0,97.0,M,0,Handball
8989,27,183.0,80.0,M,0,Swimming
8990,19,166.0,57.0,F,0,Football
8991,27,186.0,65.0,F,0,Volleyball
8992,26,188.0,77.0,F,0,Basketball
8993,27,178.0,,M,0,Boxing
8994,26,165.0,57.0,F,0,Rowing
8995,26,176.0,84.0,M,0,Wrestling
8996,37,168.0,54.0,F,0,Athletics
8997,30,169.0,65.0,F,0,Canoe Sprint
8998,29,163.0,72.0,F,0,Wrestling
8999,23,190.0,79.0,M,0,Athletics
9000,24,182.0,72.0,M,0,Rowing
9001,24,184.0,,M,0,Boxing
9002,21,163.0,65.0,F,0,Cycling - BMX
9003,25,185.0,79.0,M,0,Swimming
9004,31,175.0,75.0,M,0,Modern Pentathlon
9005,23,187.0,86.0,M,0,Rowing
9006,22,176.0,70.0,F,0,Sailing
9007,23,180.0,70.0,F,0,Swimming
9008,24,172.0,62.0,F,0,Football
9009,23,161.0,55.0,F,0,Shooting
9010,30,198.0,92.0,M,0,Beach Volleyball
9011,31,195.0,95.0,M,0,Handball
9012,21,157.0,61.0,M,0,Weightlifting
9013,33,188.0,72.0,M,0,Triathlon
9014,26,170.0,55.0,F,0,Tennis
9015,25,170.0,55.0,F,0,Athletics
9016,27,175.0,73.0,M,0,"Cycling - Road, Cycling - Track"
9017,23,186.0,75.0,M,0,Football
9018,27,174.0,63.0,F,0,Volleyball
9019,26,165.0,75.0,F,1,Weightlifting
9020,26,183.0,65.0,F,0,Swimming
9021,28,167.0,46.0,F,0,Athletics
9022,29,176.0,61.0,F,0,Modern Pentathlon
9023,30,172.0,65.0,F,0,Fencing
9024,23,159.0,50.0,F,0,Athletics
9025,28,166.0,70.0,F,0,Sailing
9026,22,166.0,70.0,F,0,Judo
9027,23,181.0,74.0,F,0,Swimming
9028,30,160.0,54.0,M,0,Athletics
9029,19,164.0,62.0,F,0,Athletics
9030,14,168.0,68.0,F,0,Swimming
9031,25,178.0,66.0,M,0,Wrestling
9032,23,179.0,105.0,M,0,Weightlifting
9033,23,174.0,70.0,M,0,Badminton
9034,25,175.0,60.0,F,0,Athletics
9035,27,180.0,84.0,M,0,Wrestling
9036,18,163.0,57.0,F,0,Badminton
9037,25,194.0,96.0,M,0,Rowing
9038,29,180.0,70.0,F,1,Rowing
9039,23,171.0,53.0,F,0,Athletics
9040,26,185.0,77.0,M,0,Swimming
9041,27,190.0,83.0,F,0,Water Polo
9042,29,186.0,80.0,M,0,Sailing
9043,19,160.0,53.0,F,0,Swimming
9044,23,170.0,59.0,F,0,Athletics
9045,28,180.0,60.0,M,0,Athletics
9046,27,177.0,79.0,M,0,Swimming
9047,18,164.0,54.0,F,0,Swimming
9048,23,179.0,62.0,M,0,Athletics
9049,21,164.0,63.0,F,0,Football
9050,23,177.0,74.0,M,0,Wrestling
9051,38,178.0,73.0,M,0,Rowing
9052,27,151.0,49.0,F,0,Equestrian
9053,34,159.0,53.0,F,0,Volleyball
9054,19,160.0,67.0,M,0,Athletics
9055,16,168.0,52.0,F,0,Swimming
9056,23,164.0,54.0,F,0,Athletics
9057,21,184.0,69.0,M,0,Athletics
9058,30,181.0,61.0,M,0,Athletics
9059,23,185.0,79.0,M,0,Canoe Sprint
9060,22,173.0,70.0,M,0,Canoe Slalom
9061,31,163.0,50.0,F,0,Athletics
9062,27,178.0,58.0,M,0,Athletics
9063,35,158.0,54.0,F,0,Athletics
9064,26,,,M,0,Archery
9065,28,178.0,64.0,F,0,Cycling - Track
9066,20,,,M,0,Athletics
9067,37,182.0,68.0,M,0,Athletics
9068,39,196.0,124.0,M,0,Athletics
9069,25,172.0,58.0,F,0,Athletics
9070,32,180.0,74.0,M,0,Cycling - Road
9071,24,181.0,75.0,M,0,Badminton
9072,24,178.0,80.0,F,0,Athletics
9073,21,160.0,57.0,F,0,Badminton
9074,34,165.0,60.0,F,0,Table Tennis
9075,39,152.0,45.0,F,0,Table Tennis
9076,18,159.0,56.0,F,0,Archery
9077,25,182.0,75.0,M,0,Badminton
9078,40,179.0,86.0,M,0,Shooting
9079,24,164.0,52.0,F,0,Football
9080,20,167.0,60.0,F,0,Hockey
9081,27,166.0,,M,1,Gymnastics - Artistic
9082,20,166.0,,F,0,Gymnastics - Rhythmic
9083,25,157.0,,F,0,Gymnastics - Artistic
9084,27,170.0,65.0,M,0,Equestrian
9085,22,166.0,,M,1,Gymnastics - Artistic
9086,25,170.0,66.0,M,0,Wrestling
9087,27,183.0,85.0,M,0,Swimming
9088,30,175.0,73.0,F,0,Football
9089,26,182.0,72.0,F,0,Rowing
9090,36,163.0,62.0,F,0,Hockey
9091,31,177.0,74.0,M,0,Table Tennis
9092,19,165.0,54.0,F,0,Swimming
9093,19,177.0,70.0,F,1,Swimming
9094,26,177.0,67.0,M,0,Athletics
9095,29,167.0,57.0,M,0,Athletics
9096,23,168.0,65.0,F,0,Water Polo
9097,32,183.0,,M,0,Taekwondo
9098,30,174.0,61.0,F,0,Sailing
9099,22,160.0,58.0,F,0,Swimming
9100,28,178.0,77.0,M,0,Volleyball
9101,27,188.0,75.0,M,0,Swimming
9102,24,160.0,52.0,F,0,Judo
9103,39,187.0,96.0,M,0,Fencing
9104,24,183.0,72.0,F,1,Rowing
9105,25,165.0,60.0,M,0,Wrestling
9106,25,179.0,115.0,F,0,Athletics
9107,26,174.0,66.0,F,0,Athletics
9108,21,190.0,84.0,M,0,Swimming
9109,26,198.0,90.0,M,0,Swimming
9110,22,165.0,59.0,F,0,Athletics
9111,33,186.0,86.0,M,0,Canoe Sprint
9112,19,170.0,59.0,F,0,Water Polo
9113,28,185.0,84.0,M,1,Swimming
9114,24,169.0,61.0,F,0,Athletics
9115,22,179.0,79.0,M,1,Canoe Slalom
9116,26,171.0,60.0,F,0,Athletics
9117,20,,55.0,M,0,Wrestling
9118,22,180.0,73.0,M,0,Judo
9119,19,173.0,,F,0,Taekwondo
9120,28,174.0,73.0,F,0,Handball
9121,23,182.0,70.0,M,1,Swimming
9122,20,177.0,73.0,M,0,Athletics
9123,25,180.0,75.0,F,0,Basketball
9124,25,173.0,66.0,F,0,Hockey
9125,33,175.0,120.0,M,0,Wrestling
9126,23,180.0,,M,0,Taekwondo
9127,26,160.0,55.0,M,0,Wrestling
9128,38,159.0,59.0,F,0,Cycling - Road
9129,22,177.0,78.0,F,1,Judo
9130,19,177.0,67.0,F,0,Swimming
9131,21,182.0,81.0,M,0,Judo
9132,27,176.0,76.0,M,0,Athletics
9133,27,192.0,90.0,M,0,Tennis
9134,21,166.0,50.0,F,0,Badminton
9135,30,188.0,68.0,M,0,Athletics
9136,24,167.0,,F,0,Synchronised Swimming
9137,33,187.0,110.0,M,0,Handball
9138,26,162.0,46.0,F,0,Athletics
9139,23,188.0,71.0,M,0,Cycling - Road
9140,37,168.0,53.0,F,0,Equestrian
9141,27,175.0,63.0,M,0,Triathlon
9142,20,180.0,43.0,M,0,Football
9143,18,170.0,57.0,M,0,Athletics
9144,22,167.0,66.0,M,0,Wrestling
9145,33,205.0,99.0,M,0,Water Polo
9146,26,182.0,62.0,M,0,Cycling - Mountain Bike
9147,24,169.0,65.0,F,0,Water Polo
9148,20,184.0,80.0,M,0,Canoe Slalom
9149,25,192.0,79.0,M,0,Cycling - Track
9150,27,163.0,69.0,F,0,Weightlifting
9151,31,,,F,0,Athletics
9152,21,183.0,81.0,M,0,Sailing
9153,27,173.0,60.0,F,1,Swimming
9154,16,136.0,,F,0,Gymnastics - Artistic
9155,24,160.0,62.0,F,0,Hockey
9156,41,163.0,58.0,F,0,Equestrian
9157,20,166.0,57.0,F,0,Canoe Slalom
9158,30,171.0,59.0,F,0,Modern Pentathlon
9159,26,183.0,81.0,F,0,Athletics
9160,28,185.0,74.0,M,0,Cycling - Road
9161,27,170.0,64.0,M,0,Shooting
9162,22,190.0,78.0,M,0,Hockey
9163,38,180.0,100.0,M,0,Archery
9164,29,181.0,73.0,M,0,Cycling - Track
9165,33,178.0,68.0,F,0,Handball
9166,25,190.0,94.0,M,0,Canoe Sprint
9167,28,178.0,74.0,M,0,Wrestling
9168,21,168.0,56.0,F,0,Hockey
9169,30,177.0,73.0,M,1,Shooting
9170,25,180.0,56.0,M,0,Athletics
9171,24,179.0,60.0,M,0,Swimming
9172,37,182.0,105.0,M,0,Weightlifting
9173,36,197.0,96.0,M,0,Volleyball
9174,37,164.0,63.0,F,0,Cycling - Road
9175,32,180.0,,M,0,Swimming
9176,18,172.0,65.0,M,0,Athletics
9177,24,180.0,82.0,M,0,Archery
9178,18,,,M,0,Boxing
9179,19,168.0,72.0,M,0,Athletics
9180,23,173.0,64.0,F,0,Athletics
9181,25,,,F,0,Swimming
9182,26,172.0,75.0,M,0,Athletics
9183,31,187.0,95.0,M,0,Water Polo
9184,28,191.0,86.0,M,0,Cycling - BMX
9185,21,162.0,55.0,M,0,Athletics
9186,21,154.0,45.0,F,0,Athletics
9187,35,185.0,80.0,F,0,Athletics
9188,20,174.0,56.0,F,0,Fencing
9189,27,173.0,68.0,F,1,Rowing
9190,25,168.0,70.0,F,1,Judo
9191,24,188.0,79.0,F,0,Rowing
9192,26,169.0,59.0,F,0,Football
9193,26,185.0,84.0,M,1,Swimming
9194,20,189.0,80.0,M,0,Football
9195,28,190.0,81.0,M,0,Athletics
9196,26,183.0,71.0,M,0,"Cycling - Road, Cycling - Track"
9197,23,172.0,,F,0,Synchronised Swimming
9198,23,180.0,,M,1,Gymnastics - Artistic
9199,24,166.0,79.0,M,0,Athletics
9200,24,169.0,59.0,F,0,Athletics
9201,31,163.0,59.0,F,0,Hockey
9202,26,185.0,70.0,M,0,Athletics
9203,25,166.0,59.0,F,0,Football
9204,31,178.0,67.0,M,0,Athletics
9205,27,170.0,67.0,F,0,Volleyball
9206,24,185.0,83.0,M,0,Sailing
9207,24,180.0,79.0,M,0,Shooting
9208,25,182.0,70.0,M,1,Rowing
9209,27,167.0,77.0,M,0,Athletics
9210,31,191.0,88.0,M,0,Fencing
9211,52,160.0,50.0,F,1,Rowing
9212,29,174.0,60.0,F,0,Rowing
9213,21,180.0,,M,0,Taekwondo
9214,51,183.0,73.0,M,1,Equestrian
9215,26,,,F,0,Athletics
9216,29,178.0,64.0,F,0,Basketball
9217,30,,,M,0,Athletics
9218,24,193.0,76.0,F,0,Rowing
9219,27,191.0,82.0,M,0,Volleyball
9220,25,174.0,75.0,F,0,Rowing
9221,23,188.0,80.0,F,0,Handball
9222,30,,,M,0,Athletics
9223,33,163.0,50.0,F,0,Badminton
9224,33,165.0,60.0,F,0,Football
9225,35,180.0,95.0,F,0,Athletics
9226,24,181.0,81.0,M,0,Hockey
9227,26,182.0,78.0,F,0,Rowing
9228,25,168.0,63.0,F,0,Badminton
9229,37,,,F,0,Table Tennis
9230,22,176.0,84.0,M,0,Weightlifting
9231,29,175.0,73.0,F,0,Canoe Sprint
9232,33,160.0,55.0,F,0,Table Tennis
9233,28,158.0,55.0,F,0,Shooting
9234,32,172.0,64.0,F,0,Athletics
9235,19,176.0,70.0,M,0,Football
9236,28,175.0,74.0,M,0,Wrestling
9237,30,167.0,96.0,M,0,Wrestling
9238,27,162.0,60.0,F,0,Table Tennis
9239,24,183.0,83.0,M,0,Swimming
9240,23,176.0,,F,0,Synchronised Swimming
9241,43,177.0,63.0,F,0,Table Tennis
9242,26,173.0,61.0,F,0,Football
9243,56,190.0,82.0,M,1,Equestrian
9244,22,208.0,94.0,M,0,Volleyball
9245,18,173.0,,F,0,Gymnastics - Rhythmic
9246,17,173.0,,F,0,Gymnastics - Rhythmic
9247,23,186.0,80.0,M,0,Swimming
9248,32,192.0,145.0,M,1,Judo
9249,27,200.0,112.0,M,0,Handball
9250,31,178.0,76.0,M,0,Table Tennis
9251,24,190.0,68.0,F,0,Volleyball
9252,28,180.0,76.0,M,0,Football
9253,23,178.0,74.0,M,0,Wrestling
9254,19,,,M,0,Fencing
9255,18,185.0,92.0,M,0,Athletics
9256,22,,,M,0,Boxing
9257,27,172.0,,M,0,Boxing
9258,31,185.0,75.0,F,0,Volleyball
9259,25,180.0,81.0,M,0,Judo
9260,22,182.0,66.0,M,0,Athletics
9261,29,192.0,82.0,F,0,Basketball
9262,27,177.0,83.0,M,0,Handball
9263,21,173.0,58.0,F,0,Modern Pentathlon
9264,27,181.0,81.0,M,0,Canoe Sprint
9265,25,175.0,70.0,F,0,Water Polo
9266,38,164.0,65.0,F,0,Table Tennis
9267,29,185.0,73.0,M,0,Athletics
9268,28,172.0,96.0,M,0,Wrestling
9269,28,150.0,52.0,F,0,Weightlifting
9270,30,179.0,82.0,M,0,Handball
9271,20,192.0,87.0,M,0,Swimming
9272,22,184.0,84.0,M,0,Handball
9273,21,164.0,57.0,F,0,Athletics
9274,19,160.0,50.0,F,0,Swimming
9275,22,185.0,74.0,M,0,Football
9276,17,,,M,0,Hockey
9277,32,174.0,60.0,M,0,Equestrian
9278,27,195.0,87.0,M,0,Swimming
9279,26,199.0,100.0,M,0,Rowing
9280,20,185.0,,M,0,Taekwondo
9281,22,184.0,75.0,M,0,Rowing
9282,23,150.0,56.0,M,0,Weightlifting
9283,31,163.0,61.0,F,0,Hockey
9284,32,164.0,50.0,F,0,Athletics
9285,24,185.0,75.0,M,0,Swimming
9286,20,193.0,80.0,M,0,Swimming
9287,27,206.0,114.0,M,0,Basketball
9288,26,174.0,68.0,F,0,Rowing
9289,25,200.0,94.0,M,0,Volleyball
9290,23,187.0,91.0,M,0,Canoe Sprint
9291,25,169.0,,M,0,Gymnastics - Artistic
9292,34,170.0,62.0,F,0,Cycling - Road
9293,24,182.0,80.0,M,0,Cycling - BMX
9294,24,162.0,55.0,M,0,Wrestling
9295,30,158.0,49.0,F,0,Triathlon
9296,31,175.0,79.0,M,0,Hockey
9297,24,165.0,50.0,F,0,Athletics
9298,26,180.0,70.0,M,0,Athletics
9299,27,167.0,64.0,F,1,Swimming
9300,33,192.0,100.0,M,0,Rowing
9301,18,167.0,,F,0,Gymnastics - Rhythmic
9302,21,175.0,65.0,F,0,Swimming
9303,24,177.0,74.0,M,0,Wrestling
9304,24,162.0,62.0,F,1,Weightlifting
9305,30,186.0,77.0,M,0,Athletics
9306,23,168.0,55.0,F,0,Fencing
9307,38,181.0,66.0,M,0,Athletics
9308,20,165.0,63.0,F,0,Badminton
9309,26,165.0,63.0,F,0,Judo
9310,24,176.0,59.0,M,0,Athletics
9311,43,165.0,58.0,F,0,Equestrian
9312,25,168.0,,F,0,Taekwondo
9313,31,178.0,67.0,F,0,Beach Volleyball
9314,26,178.0,61.0,F,0,Rowing
9315,36,184.0,104.0,M,0,Athletics
9316,26,184.0,87.0,M,0,Rowing
9317,25,174.0,84.0,M,0,Weightlifting
9318,27,195.0,125.0,M,0,Athletics
9319,20,180.0,73.0,F,0,Canoe Sprint
9320,27,182.0,79.0,M,0,Athletics
9321,27,165.0,66.0,M,0,Wrestling
9322,32,176.0,,M,0,Gymnastics - Artistic
9323,27,188.0,91.0,M,0,Tennis
9324,22,184.0,95.0,M,0,Sailing
9325,27,,63.0,M,0,Table Tennis
9326,22,171.0,62.0,M,0,Athletics
9327,21,182.0,72.0,M,0,Swimming
9328,19,141.0,,F,0,Gymnastics - Artistic
9329,22,166.0,60.0,F,0,Cycling - Track
9330,21,169.0,66.0,M,0,Judo
9331,18,180.0,88.0,M,0,Wrestling
9332,19,168.0,79.0,M,0,Athletics
9333,31,180.0,77.0,M,0,Hockey
9334,36,,,M,0,Rowing
9335,51,,,M,0,Equestrian
9336,41,175.0,70.0,F,0,Archery
9337,23,181.0,77.0,M,0,Sailing
9338,23,174.0,60.0,M,0,Athletics
9339,18,148.0,50.0,F,0,Diving
9340,24,165.0,65.0,F,0,Canoe Sprint
9341,22,151.0,56.0,M,0,Weightlifting
9342,22,178.0,,F,0,Gymnastics - Rhythmic
9343,29,187.0,121.0,M,0,Shooting
9344,21,179.0,70.0,F,0,Athletics
9345,28,170.0,59.0,F,0,Badminton
9346,27,160.0,,F,0,Gymnastics - Artistic
9347,25,182.0,76.0,F,0,Rowing
9348,21,170.0,65.0,F,0,Hockey
9349,35,172.0,75.0,M,0,Equestrian
9350,26,165.0,50.0,F,0,Shooting
9351,23,152.0,65.0,F,0,Swimming
9352,27,175.0,69.0,F,0,Athletics
9353,33,198.0,98.0,M,0,Rowing
9354,25,190.0,75.0,M,0,Modern Pentathlon
9355,19,170.0,63.0,F,0,Wrestling
9356,31,,,M,0,Athletics
9357,25,190.0,90.0,M,0,Rowing
9358,22,183.0,76.0,M,2,Swimming
9359,23,175.0,72.0,M,0,Hockey
9360,27,174.0,81.0,M,1,Archery
9361,25,175.0,67.0,M,0,Canoe Slalom
9362,28,174.0,72.0,F,0,Sailing
9363,27,180.0,68.0,M,0,Athletics
9364,21,165.0,62.0,F,0,Tennis
9365,22,184.0,89.0,M,0,Athletics
9366,33,175.0,68.0,F,0,Sailing
9367,31,173.0,63.0,F,0,Athletics
9368,33,201.0,88.0,F,0,Volleyball
9369,22,167.0,64.0,F,0,Canoe Sprint
9370,24,178.0,,M,0,Boxing
9371,26,178.0,,M,0,Taekwondo
9372,27,183.0,79.0,M,0,Football
9373,23,212.0,112.0,M,0,Volleyball
9374,34,182.0,62.0,F,0,Athletics
9375,25,178.0,65.0,F,0,Canoe Sprint
9376,24,165.0,48.0,F,0,Athletics
9377,26,191.0,88.0,M,0,Canoe Sprint
9378,25,186.0,72.0,M,0,Hockey
9379,26,171.0,63.0,M,0,Diving
9380,26,190.0,72.0,M,0,Rowing
9381,24,178.0,81.0,M,0,Hockey
9382,29,173.0,60.0,M,0,Cycling - Road
9383,24,167.0,51.0,F,0,Athletics
9384,24,183.0,81.0,M,0,Hockey
9385,30,183.0,81.0,M,0,Judo
9386,25,180.0,125.0,M,0,Judo
9387,27,157.0,48.0,F,0,Judo
9388,30,186.0,84.0,M,0,Basketball
9389,23,207.0,101.0,M,0,Volleyball
9390,32,168.0,68.0,M,1,Diving
9391,23,171.0,70.0,F,0,Swimming
9392,25,186.0,96.0,M,0,Wrestling
9393,21,168.0,55.0,F,0,Athletics
9394,21,172.0,60.0,M,0,Judo
9395,29,178.0,77.0,M,0,Athletics
9396,26,192.0,67.0,M,0,Athletics
9397,23,181.0,66.0,F,0,Beach Volleyball
9398,26,192.0,93.0,M,0,Water Polo
9399,28,180.0,65.0,M,0,Athletics
9400,21,150.0,57.0,F,0,Weightlifting
9401,25,161.0,55.0,F,0,Wrestling
9402,27,186.0,,M,0,Taekwondo
9403,20,178.0,69.0,M,0,Swimming
9404,35,176.0,72.0,F,0,Wrestling
9405,28,168.0,,F,0,Boxing
9406,33,180.0,74.0,M,0,Athletics
9407,27,178.0,73.0,M,0,Tennis
9408,31,176.0,66.0,M,1,Judo
9409,24,157.0,54.0,F,0,Hockey
9410,46,183.0,95.0,M,0,Shooting
9411,41,155.0,53.0,F,0,Shooting
9412,36,180.0,74.0,M,0,Rowing
9413,25,173.0,62.0,M,1,Cycling - Road
9414,30,175.0,,M,0,Boxing
9415,35,175.0,74.0,F,0,Archery
9416,25,196.0,115.0,M,0,Athletics
9417,22,191.0,82.0,M,0,Volleyball
9418,28,169.0,66.0,M,0,Judo
9419,25,177.0,84.0,M,0,Wrestling
9420,22,173.0,64.0,M,0,Football
9421,31,187.0,123.0,M,0,Athletics
9422,24,189.0,88.0,M,0,Rowing
9423,27,190.0,72.0,M,0,Rowing
9424,21,157.0,,F,0,Gymnastics - Artistic
9425,20,178.0,68.0,M,0,Football
9426,23,176.0,,M,1,Trampoline
9427,30,195.0,94.0,M,0,Water Polo
9428,26,196.0,95.0,M,0,Athletics
9429,27,165.0,55.0,F,0,Athletics
9430,21,192.0,71.0,F,0,Volleyball
9431,21,,76.0,F,0,Weightlifting
9432,22,165.0,65.0,F,0,Football
9433,29,169.0,59.0,F,0,Athletics
9434,31,165.0,54.0,F,0,Athletics
9435,25,190.0,,M,0,Boxing
9436,27,184.0,90.0,M,0,Athletics
9437,31,,,M,0,Badminton
9438,26,167.0,56.0,F,0,Table Tennis
9439,20,149.0,,F,0,Gymnastics - Artistic
9440,30,182.0,90.0,M,0,Handball
9441,18,167.0,56.0,F,0,Sailing
9442,21,190.0,93.0,M,0,Athletics
9443,29,179.0,82.0,M,0,Canoe Sprint
9444,32,164.0,53.0,F,0,Modern Pentathlon
9445,34,191.0,96.0,M,0,Wrestling
9446,20,213.0,111.0,M,0,Basketball
9447,26,172.0,64.0,F,0,Hockey
9448,25,164.0,66.0,M,0,Judo
9449,20,162.0,75.0,F,0,Weightlifting
9450,21,167.0,,M,0,Boxing
